        4.26875	        4.47214	        4.42217	        4.89898	        4.10961	              4	        4.26875	        4.47214	              0	              0	              0	              0	              0	              0	              0	              0	        3.05505	        3.59011	        3.26599	        4.10961	        1.63299	        1.88562	              2	        2.74874	        3.05505	        2.74874	        3.26599	        3.39935	        4.32049	        3.77124	        4.47214	        4.26875	        3.59011	        3.05505	        1.88562	        1.63299	        4.10961	        3.26599	        2.74874	              2	        4.47214	        4.26875	        3.26599	        3.39935	        4.32049	        3.77124	        3.05505	        2.74874
        4.47214	        4.85341	        4.89898	        5.49747	              4	        4.10961	        4.47214	        4.85341	              0	              0	              0	              0	              0	              0	              0	              0	        2.74874	         3.4641	        3.39935	        4.32049	       0.942809	        1.63299	        2.21108	        3.05505	        3.59011	         3.4641	        4.10961	        4.32049	        4.71405	        4.32049	        5.12076	        5.03322	         3.4641	        2.74874	        1.63299	       0.942809	        4.32049	        3.39935	        3.05505	        2.21108	        5.12076	        5.03322	        4.10961	        4.32049	        4.71405	        4.32049	        3.59011	         3.4641
        4.85341	        4.47214	        4.10961	              4	        5.49747	        4.89898	        4.85341	        4.47214	              0	              0	              0	              0	              0	              0	              0	              0	        5.03322	        5.12076	        4.32049	        4.71405	        4.32049	        4.10961	         3.4641	        3.59011	        3.05505	        2.21108	        1.63299	       0.942809	        4.32049	        3.39935	         3.4641	        2.74874	        5.12076	        5.03322	        4.10961	        4.32049	        4.71405	        4.32049	        3.59011	         3.4641	         3.4641	        2.74874	        1.63299	       0.942809	        4.32049	        3.39935	        3.05505	        2.21108
        4.47214	        4.26875	              4	        4.10961	        4.89898	        4.42217	        4.47214	        4.26875	              0	              0	              0	              0	              0	              0	              0	              0	        4.26875	        4.47214	        3.77124	        4.32049	        3.39935	        3.26599	        2.74874	        3.05505	        2.74874	              2	        1.88562	        1.63299	        4.10961	        3.26599	        3.59011	        3.05505	        4.47214	        4.26875	        3.26599	        3.39935	        4.32049	        3.77124	        3.05505	        2.74874	        3.59011	        3.05505	        1.88562	        1.63299	        4.10961	        3.26599	        2.74874	              2
        4.98888	        4.89898	        4.26875	        4.47214	        4.85341	        4.47214	        4.10961	              4	              0	              0	              0	              0	              0	              0	              0	              0	              4	        4.10961	        3.05505	        3.59011	        3.05505	        2.74874	        1.63299	        1.88562	              4	        3.39935	        3.05505	        2.74874	        5.03322	        4.26875	        4.32049	        3.77124	        4.71405	        4.32049	        3.59011	         3.4641	        5.12076	        4.47214	        4.10961	        3.65148	        3.65148	        3.39935	              2	        2.21108	         3.4641	        2.74874	        1.63299	       0.942809
        4.89898	        4.98888	        4.47214	        4.85341	        4.47214	        4.26875	              4	        4.10961	              0	              0	              0	              0	              0	              0	              0	              0	        3.39935	        3.65148	        2.74874	         3.4641	        2.21108	              2	       0.942809	        1.63299	        4.10961	        3.65148	        3.59011	         3.4641	        5.12076	        4.47214	        4.71405	        4.32049	        4.32049	        3.77124	        3.05505	        2.74874	        5.03322	        4.26875	              4	        3.39935	        4.10961	              4	        2.74874	        3.05505	        3.59011	        3.05505	        1.88562	        1.63299
        2.98142	        3.65148	        3.59011	        4.47214	        1.49071	              2	        2.49444	        3.26599	        4.32049	        3.77124	        3.05505	        2.74874	        5.03322	        4.26875	              4	        3.39935	              0	              0	              0	              0	              0	              0	              0	              0	        4.21637	        4.52155	        4.66667	        5.20683	        4.05518	        4.05518	        4.52155	         4.8074	        1.63299	       0.942809	              2	        2.21108	         3.4641	        2.74874	        3.65148	        3.39935	        4.32049	        4.71405	        4.47214	        5.12076	         3.4641	        3.59011	        3.65148	        4.10961
        2.82843	        3.39935	        3.05505	        3.94405	         1.1547	        1.49071	        1.63299	        2.49444	        4.71405	        4.32049	        3.59011	         3.4641	        5.12076	        4.47214	        4.10961	        3.65148	              0	              0	              0	              0	              0	              0	              0	              0	        4.52155	         4.8074	        4.66667	        5.20683	        4.05518	        4.05518	        4.21637	        4.52155	        1.88562	        1.63299	        2.74874	        3.05505	        3.59011	        3.05505	        4.10961	              4	        3.77124	        4.32049	        4.26875	        5.03322	        2.74874	        3.05505	        3.39935	              4
        3.59011	        3.82971	        2.98142	        3.65148	        2.49444	         2.3094	        1.49071	              2	        4.47214	        4.26875	        3.26599	        3.39935	        4.32049	        3.77124	        3.05505	        2.74874	              0	              0	              0	              0	              0	              0	              0	              0	        4.66667	        4.66667	        4.21637	        4.52155	        4.52155	        4.21637	        4.05518	        4.05518	        3.05505	        2.74874	        3.26599	        3.39935	        4.32049	        3.77124	        4.47214	        4.26875	        3.05505	        3.59011	        3.26599	        4.10961	        1.63299	        1.88562	              2	        2.74874
        3.82971	        3.94405	        2.82843	        3.39935	        2.82843	        2.49444	         1.1547	        1.49071	        5.12076	        5.03322	        4.10961	        4.32049	        4.71405	        4.32049	        3.59011	         3.4641	              0	              0	              0	              0	              0	              0	              0	              0	        5.20683	        5.20683	        4.52155	         4.8074	         4.8074	        4.52155	        4.05518	        4.05518	        3.59011	         3.4641	        4.10961	        4.32049	        4.71405	        4.32049	        5.12076	        5.03322	        2.74874	         3.4641	        3.39935	        4.32049	       0.942809	        1.63299	        2.21108	        3.05505
        4.26875	        4.76095	        4.71405	        5.41603	        3.39935	        3.65148	        3.94405	        4.47214	         3.4641	        2.74874	        1.63299	       0.942809	        4.32049	        3.39935	        3.05505	        2.21108	              0	              0	              0	              0	              0	              0	              0	              0	        4.05518	        4.05518	        4.52155	         4.8074	         4.8074	        4.52155	        5.20683	        5.20683	        3.05505	        2.21108	        1.63299	       0.942809	        4.32049	        3.39935	         3.4641	        2.74874	        5.03322	        5.12076	        4.32049	        4.71405	        4.32049	        4.10961	         3.4641	        3.59011
        3.82971	        4.26875	              4	        4.71405	        2.82843	        2.98142	        3.05505	        3.59011	        3.59011	        3.05505	        1.88562	        1.63299	        4.10961	        3.26599	        2.74874	              2	              0	              0	              0	              0	              0	              0	              0	              0	        4.05518	        4.05518	        4.21637	        4.52155	        4.52155	        4.21637	        4.66667	        4.66667	        2.74874	              2	        1.88562	        1.63299	        4.10961	        3.26599	        3.59011	        3.05505	        4.26875	        4.47214	        3.77124	        4.32049	        3.39935	        3.26599	        2.74874	        3.05505
        4.71405	        4.89898	        4.26875	        4.76095	        3.94405	        3.82971	        3.39935	        3.65148	        3.65148	        3.39935	              2	        2.21108	         3.4641	        2.74874	        1.63299	       0.942809	              0	              0	              0	              0	              0	              0	              0	              0	        4.52155	        4.21637	        4.05518	        4.05518	        5.20683	        4.66667	         4.8074	        4.52155	              4	        3.39935	        3.05505	        2.74874	        5.03322	        4.26875	        4.32049	        3.77124	              4	        4.10961	        3.05505	        3.59011	        3.05505	        2.74874	        1.63299	        1.88562
         4.6188	        4.71405	        3.82971	        4.26875	        3.82971	        3.59011	        2.82843	        2.98142	        4.10961	              4	        2.74874	        3.05505	        3.59011	        3.05505	        1.88562	        1.63299	              0	              0	              0	              0	              0	              0	              0	              0	         4.8074	        4.52155	        4.05518	        4.05518	        5.20683	        4.66667	        4.52155	        4.21637	        4.10961	        3.65148	        3.59011	         3.4641	        5.12076	        4.47214	        4.71405	        4.32049	        3.39935	        3.65148	        2.74874	         3.4641	        2.21108	              2	       0.942809	        1.63299
        2.98142	        2.82843	        3.59011	        3.82971	        4.26875	        3.82971	        4.71405	         4.6188	        1.63299	        1.88562	        3.05505	        3.59011	        3.05505	        2.74874	              4	        4.10961	        4.21637	        4.52155	        4.66667	        5.20683	        4.05518	        4.05518	        4.52155	         4.8074	              0	              0	              0	              0	              0	              0	              0	              0	        3.39935	        3.65148	        2.74874	         3.4641	        2.21108	              2	       0.942809	        1.63299	        4.10961	        3.65148	        3.59011	         3.4641	        5.12076	        4.47214	        4.71405	        4.32049
        3.65148	        3.39935	        3.82971	        3.94405	        4.76095	        4.26875	        4.89898	        4.71405	       0.942809	        1.63299	        2.74874	         3.4641	        2.21108	              2	        3.39935	        3.65148	        4.52155	         4.8074	        4.66667	        5.20683	        4.05518	        4.05518	        4.21637	        4.52155	              0	              0	              0	              0	              0	              0	              0	              0	              4	        4.10961	        3.05505	        3.59011	        3.05505	        2.74874	        1.63299	        1.88562	              4	        3.39935	        3.05505	        2.74874	        5.03322	        4.26875	        4.32049	        3.77124
        3.59011	        3.05505	        2.98142	        2.82843	        4.71405	              4	        4.26875	        3.82971	              2	        2.74874	        3.26599	        4.10961	        1.63299	        1.88562	        3.05505	        3.59011	        4.66667	        4.66667	        4.21637	        4.52155	        4.52155	        4.21637	        4.05518	        4.05518	              0	              0	              0	              0	              0	              0	              0	              0	        4.26875	        4.47214	        3.77124	        4.32049	        3.39935	        3.26599	        2.74874	        3.05505	        2.74874	              2	        1.88562	        1.63299	        4.10961	        3.26599	        3.59011	        3.05505
        4.47214	        3.94405	        3.65148	        3.39935	        5.41603	        4.71405	        4.76095	        4.26875	        2.21108	        3.05505	        3.39935	        4.32049	       0.942809	        1.63299	        2.74874	         3.4641	        5.20683	        5.20683	        4.52155	         4.8074	         4.8074	        4.52155	        4.05518	        4.05518	              0	              0	              0	              0	              0	              0	              0	              0	        5.03322	        5.12076	        4.32049	        4.71405	        4.32049	        4.10961	         3.4641	        3.59011	        3.05505	        2.21108	        1.63299	       0.942809	        4.32049	        3.39935	         3.4641	        2.74874
        1.49071	         1.1547	        2.49444	        2.82843	        3.39935	        2.82843	        3.94405	        3.82971	         3.4641	        3.59011	        4.32049	        4.71405	        4.32049	        4.10961	        5.03322	        5.12076	        4.05518	        4.05518	        4.52155	         4.8074	         4.8074	        4.52155	        5.20683	        5.20683	              0	              0	              0	              0	              0	              0	              0	              0	        2.74874	         3.4641	        3.39935	        4.32049	       0.942809	        1.63299	        2.21108	        3.05505	        3.59011	         3.4641	        4.10961	        4.32049	        4.71405	        4.32049	        5.12076	        5.03322
              2	        1.49071	         2.3094	        2.49444	        3.65148	        2.98142	        3.82971	        3.59011	        2.74874	        3.05505	        3.77124	        4.32049	        3.39935	        3.26599	        4.26875	        4.47214	        4.05518	        4.05518	        4.21637	        4.52155	        4.52155	        4.21637	        4.66667	        4.66667	              0	              0	              0	              0	              0	              0	              0	              0	        3.05505	        3.59011	        3.26599	        4.10961	        1.63299	        1.88562	              2	        2.74874	        3.05505	        2.74874	        3.26599	        3.39935	        4.32049	        3.77124	        4.47214	        4.26875
        2.49444	        1.63299	        1.49071	         1.1547	        3.94405	        3.05505	        3.39935	        2.82843	        3.65148	        4.10961	        4.47214	        5.12076	         3.4641	        3.59011	        4.32049	        4.71405	        4.52155	        4.21637	        4.05518	        4.05518	        5.20683	        4.66667	         4.8074	        4.52155	              0	              0	              0	              0	              0	              0	              0	              0	        3.77124	        4.32049	        4.26875	        5.03322	        2.74874	        3.05505	        3.39935	              4	        1.88562	        1.63299	        2.74874	        3.05505	        3.59011	        3.05505	        4.10961	              4
        3.26599	        2.49444	              2	        1.49071	        4.47214	        3.59011	        3.65148	        2.98142	        3.39935	              4	        4.26875	        5.03322	        2.74874	        3.05505	        3.77124	        4.32049	         4.8074	        4.52155	        4.05518	        4.05518	        5.20683	        4.66667	        4.52155	        4.21637	              0	              0	              0	              0	              0	              0	              0	              0	        4.32049	        4.71405	        4.47214	        5.12076	         3.4641	        3.59011	        3.65148	        4.10961	        1.63299	       0.942809	              2	        2.21108	         3.4641	        2.74874	        3.65148	        3.39935
        1.63299	        2.49444	        3.05505	        3.94405	         1.1547	        1.49071	        2.82843	        3.39935	        4.10961	        3.65148	        3.59011	         3.4641	        5.12076	        4.47214	        4.71405	        4.32049	        1.63299	        1.88562	        3.05505	        3.59011	        3.05505	        2.74874	              4	        4.10961	        3.39935	              4	        4.26875	        5.03322	        2.74874	        3.05505	        3.77124	        4.32049	              0	              0	              0	              0	              0	              0	              0	              0	        4.21637	        4.52155	        4.66667	        5.20683	        4.05518	        4.05518	        4.52155	         4.8074
        2.49444	        3.26599	        3.59011	        4.47214	        1.49071	              2	        2.98142	        3.65148	              4	        3.39935	        3.05505	        2.74874	        5.03322	        4.26875	        4.32049	        3.77124	       0.942809	        1.63299	        2.74874	         3.4641	        2.21108	              2	        3.39935	        3.65148	        3.65148	        4.10961	        4.47214	        5.12076	         3.4641	        3.59011	        4.32049	        4.71405	              0	              0	              0	              0	              0	              0	              0	              0	        4.52155	         4.8074	        4.66667	        5.20683	        4.05518	        4.05518	        4.21637	        4.52155
        3.05505	        3.59011	              4	        4.71405	        2.82843	        2.98142	        3.82971	        4.26875	        2.74874	              2	        1.88562	        1.63299	        4.10961	        3.26599	        3.59011	        3.05505	              2	        2.74874	        3.26599	        4.10961	        1.63299	        1.88562	        3.05505	        3.59011	        2.74874	        3.05505	        3.77124	        4.32049	        3.39935	        3.26599	        4.26875	        4.47214	              0	              0	              0	              0	              0	              0	              0	              0	        4.66667	        4.66667	        4.21637	        4.52155	        4.52155	        4.21637	        4.05518	        4.05518
        3.94405	        4.47214	        4.71405	        5.41603	        3.39935	        3.65148	        4.26875	        4.76095	        3.05505	        2.21108	        1.63299	       0.942809	        4.32049	        3.39935	         3.4641	        2.74874	        2.21108	        3.05505	        3.39935	        4.32049	       0.942809	        1.63299	        2.74874	         3.4641	         3.4641	        3.59011	        4.32049	        4.71405	        4.32049	        4.10961	        5.03322	        5.12076	              0	              0	              0	              0	              0	              0	              0	              0	        5.20683	        5.20683	        4.52155	         4.8074	         4.8074	        4.52155	        4.05518	        4.05518
         1.1547	        1.49071	        2.82843	        3.39935	        2.82843	        2.49444	        3.82971	        3.94405	        3.59011	         3.4641	        4.10961	        4.32049	        4.71405	        4.32049	        5.12076	        5.03322	         3.4641	        3.59011	        4.32049	        4.71405	        4.32049	        4.10961	        5.03322	        5.12076	        2.21108	        3.05505	        3.39935	        4.32049	       0.942809	        1.63299	        2.74874	         3.4641	              0	              0	              0	              0	              0	              0	              0	              0	        4.05518	        4.05518	        4.52155	         4.8074	         4.8074	        4.52155	        5.20683	        5.20683
        1.49071	              2	        2.98142	        3.65148	        2.49444	         2.3094	        3.59011	        3.82971	        3.05505	        2.74874	        3.26599	        3.39935	        4.32049	        3.77124	        4.47214	        4.26875	        2.74874	        3.05505	        3.77124	        4.32049	        3.39935	        3.26599	        4.26875	        4.47214	              2	        2.74874	        3.26599	        4.10961	        1.63299	        1.88562	        3.05505	        3.59011	              0	              0	              0	              0	              0	              0	              0	              0	        4.05518	        4.05518	        4.21637	        4.52155	        4.52155	        4.21637	        4.66667	        4.66667
        2.82843	        2.98142	        3.82971	        4.26875	        3.82971	        3.59011	         4.6188	        4.71405	        1.88562	        1.63299	        2.74874	        3.05505	        3.59011	        3.05505	        4.10961	              4	        3.65148	        4.10961	        4.47214	        5.12076	         3.4641	        3.59011	        4.32049	        4.71405	       0.942809	        1.63299	        2.74874	         3.4641	        2.21108	              2	        3.39935	        3.65148	              0	              0	              0	              0	              0	              0	              0	              0	        4.52155	        4.21637	        4.05518	        4.05518	        5.20683	        4.66667	         4.8074	        4.52155
        3.39935	        3.65148	        4.26875	        4.76095	        3.94405	        3.82971	        4.71405	        4.89898	        1.63299	       0.942809	              2	        2.21108	         3.4641	        2.74874	        3.65148	        3.39935	        3.39935	              4	        4.26875	        5.03322	        2.74874	        3.05505	        3.77124	        4.32049	        1.63299	        1.88562	        3.05505	        3.59011	        3.05505	        2.74874	              4	        4.10961	              0	              0	              0	              0	              0	              0	              0	              0	         4.8074	        4.52155	        4.05518	        4.05518	        5.20683	        4.66667	        4.52155	        4.21637
        3.39935	        2.82843	        1.49071	         1.1547	        3.94405	        3.05505	        2.49444	        1.63299	        4.32049	        4.71405	        4.47214	        5.12076	         3.4641	        3.59011	        3.65148	        4.10961	        4.32049	        3.77124	        3.05505	        2.74874	        5.03322	        4.26875	              4	        3.39935	        4.10961	              4	        2.74874	        3.05505	        3.59011	        3.05505	        1.88562	        1.63299	        4.21637	        4.52155	        4.66667	        5.20683	        4.05518	        4.05518	        4.52155	         4.8074	              0	              0	              0	              0	              0	              0	              0	              0
        3.65148	        2.98142	              2	        1.49071	        4.47214	        3.59011	        3.26599	        2.49444	        3.77124	        4.32049	        4.26875	        5.03322	        2.74874	        3.05505	        3.39935	              4	        4.71405	        4.32049	        3.59011	         3.4641	        5.12076	        4.47214	        4.10961	        3.65148	        3.65148	        3.39935	              2	        2.21108	         3.4641	        2.74874	        1.63299	       0.942809	        4.52155	         4.8074	        4.66667	        5.20683	        4.05518	        4.05518	        4.21637	        4.52155	              0	              0	              0	              0	              0	              0	              0	              0
        4.26875	        3.82971	        2.98142	        2.82843	        4.71405	              4	        3.59011	        3.05505	        3.05505	        3.59011	        3.26599	        4.10961	        1.63299	        1.88562	              2	        2.74874	        4.47214	        4.26875	        3.26599	        3.39935	        4.32049	        3.77124	        3.05505	        2.74874	        3.59011	        3.05505	        1.88562	        1.63299	        4.10961	        3.26599	        2.74874	              2	        4.66667	        4.66667	        4.21637	        4.52155	        4.52155	        4.21637	        4.05518	        4.05518	              0	              0	              0	              0	              0	              0	              0	              0
        4.76095	        4.26875	        3.65148	        3.39935	        5.41603	        4.71405	        4.47214	        3.94405	        2.74874	         3.4641	        3.39935	        4.32049	       0.942809	        1.63299	        2.21108	        3.05505	        5.12076	        5.03322	        4.10961	        4.32049	        4.71405	        4.32049	        3.59011	         3.4641	         3.4641	        2.74874	        1.63299	       0.942809	        4.32049	        3.39935	        3.05505	        2.21108	        5.20683	        5.20683	        4.52155	         4.8074	         4.8074	        4.52155	        4.05518	        4.05518	              0	              0	              0	              0	              0	              0	              0	              0
        3.94405	        3.82971	        2.49444	        2.82843	        3.39935	        2.82843	        1.49071	         1.1547	        5.03322	        5.12076	        4.32049	        4.71405	        4.32049	        4.10961	         3.4641	        3.59011	         3.4641	        2.74874	        1.63299	       0.942809	        4.32049	        3.39935	        3.05505	        2.21108	        5.12076	        5.03322	        4.10961	        4.32049	        4.71405	        4.32049	        3.59011	         3.4641	        4.05518	        4.05518	        4.52155	         4.8074	         4.8074	        4.52155	        5.20683	        5.20683	              0	              0	              0	              0	              0	              0	              0	              0
        3.82971	        3.59011	         2.3094	        2.49444	        3.65148	        2.98142	              2	        1.49071	        4.26875	        4.47214	        3.77124	        4.32049	        3.39935	        3.26599	        2.74874	        3.05505	        3.59011	        3.05505	        1.88562	        1.63299	        4.10961	        3.26599	        2.74874	              2	        4.47214	        4.26875	        3.26599	        3.39935	        4.32049	        3.77124	        3.05505	        2.74874	        4.05518	        4.05518	        4.21637	        4.52155	        4.52155	        4.21637	        4.66667	        4.66667	              0	              0	              0	              0	              0	              0	              0	              0
        4.71405	         4.6188	        3.59011	        3.82971	        4.26875	        3.82971	        2.98142	        2.82843	              4	        4.10961	        3.05505	        3.59011	        3.05505	        2.74874	        1.63299	        1.88562	        3.65148	        3.39935	              2	        2.21108	         3.4641	        2.74874	        1.63299	       0.942809	        4.71405	        4.32049	        3.59011	         3.4641	        5.12076	        4.47214	        4.10961	        3.65148	        4.52155	        4.21637	        4.05518	        4.05518	        5.20683	        4.66667	         4.8074	        4.52155	              0	              0	              0	              0	              0	              0	              0	              0
        4.89898	        4.71405	        3.82971	        3.94405	        4.76095	        4.26875	        3.65148	        3.39935	        3.39935	        3.65148	        2.74874	         3.4641	        2.21108	              2	       0.942809	        1.63299	        4.10961	              4	        2.74874	        3.05505	        3.59011	        3.05505	        1.88562	        1.63299	        4.32049	        3.77124	        3.05505	        2.74874	        5.03322	        4.26875	              4	        3.39935	         4.8074	        4.52155	        4.05518	        4.05518	        5.20683	        4.66667	        4.52155	        4.21637	              0	              0	              0	              0	              0	              0	              0	              0
